NU_INSCRICAO;NU_IDADE;TP_ANO_CONCLUIU;IN_TREINEIRO;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DISLEXIA;IN_DISCALCULIA;IN_SABATISTA;IN_GESTANTE;IN_IDOSO;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_LINGUA;NU_NOTA_MT;TP_SEXO_M;CO_PROVA_MT_1;CO_PROVA_MT_2;CO_PROVA_MT_3;CO_PROVA_MT_4;CO_PROVA_MT_5;CO_PROVA_MT_6;CO_PROVA_MT_7;CO_PROVA_MT_8;Q001_B;Q001_C;Q001_D;Q001_E;Q001_F;Q001_G;Q001_H;Q002_B;Q002_C;Q002_D;Q002_E;Q002_F;Q002_G;Q002_H;Q006_B;Q006_C;Q006_D;Q006_E;Q006_F;Q006_G;Q006_H;Q006_I;Q006_J;Q006_K;Q006_L;Q006_M;Q006_N;Q006_O;Q006_P;Q006_Q;Q024_B;Q024_C;Q024_D;Q024_E;Q025_B;Q026_B;Q026_C;Q047_B;Q047_C;Q047_D;Q047_E;CO_UF_RESIDENCIA_12;CO_UF_RESIDENCIA_13;CO_UF_RESIDENCIA_14;CO_UF_RESIDENCIA_15;CO_UF_RESIDENCIA_16;CO_UF_RESIDENCIA_17;CO_UF_RESIDENCIA_21;CO_UF_RESIDENCIA_22;CO_UF_RESIDENCIA_23;CO_UF_RESIDENCIA_24;CO_UF_RESIDENCIA_25;CO_UF_RESIDENCIA_26;CO_UF_RESIDENCIA_27;CO_UF_RESIDENCIA_28;CO_UF_RESIDENCIA_29;CO_UF_RESIDENCIA_31;CO_UF_RESIDENCIA_32;CO_UF_RESIDENCIA_33;CO_UF_RESIDENCIA_35;CO_UF_RESIDENCIA_41;CO_UF_RESIDENCIA_42;CO_UF_RESIDENCIA_43;CO_UF_RESIDENCIA_50;CO_UF_RESIDENCIA_51;CO_UF_RESIDENCIA_52;CO_UF_RESIDENCIA_53;TP_COR_RACA_1;TP_COR_RACA_2;TP_COR_RACA_3;TP_COR_RACA_4;TP_COR_RACA_5;TP_NACIONALIDADE_1;TP_NACIONALIDADE_2;TP_NACIONALIDADE_3;TP_NACIONALIDADE_4;TP_ST_CONCLUSAO_2;TP_ST_CONCLUSAO_3;TP_ST_CONCLUSAO_4;TP_ESCOLA_2;TP_ESCOLA_3;TP_ESCOLA_4
3d45dffbb8f5c2535e2b46228dde95f0c5a4bc00;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;457.8;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
42c347cc2d5a972008ab3fef158bec426fc32d22;16;0;0;0;0;0;0;0;0;0;0;1;1;1;1;370.8;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1184e759ab3abac459311e19e2d4f1773bf1bd41;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;412.4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
d11f15d217391ddc98d0007cabc4c21f9438b55b;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;355.6;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
75863688688db57afb85d45f3a0f8359b4a3f256;23;5;0;0;0;0;0;0;0;0;0;1;1;1;1;401.6;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
84d341e1ac9c010aa58f782766258ef3f097a6b7;18;1;0;0;0;0;0;0;0;0;0;1;1;1;0;492.8;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
c0971b9328ab9ffaf2054856c98080d6070541ae;22;3;0;0;0;0;0;0;0;0;0;1;1;1;1;407.6;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
a10aff56c82f1bcb0a43c0aca5061901f21a4dac;16;0;1;0;0;0;0;0;0;0;0;1;1;1;1;513.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
a6905d20876982ff0006a442533a58cbb39da4c5;27;9;0;0;0;0;0;0;0;0;0;1;1;1;1;604.9;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
48e9256e4da87667fae37924792e56e197a4dd88;37;10;0;0;0;0;0;0;0;0;0;1;1;1;1;495.3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ad810c209e89e9b5e2080eefead70a0f0027c30c;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;397.3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
b77d99ff8ee7781a40175b2e1e4dc011e63f1920;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;344.1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
231c9a3c08249643f87ed59301e84e7605b2176f;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;397.0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
129d6daf0892c79c68c98ea20f8197645b21b221;18;1;0;0;0;0;0;0;0;0;0;1;1;1;1;488.3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
d1aba323399aba7434327ab725bbc2d5682316bf;37;1;0;0;0;0;0;0;0;0;0;1;1;1;1;363.1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
272ee225651d10cf558d114ce37c5189da942a62;21;3;0;0;0;0;0;0;0;0;0;1;1;1;1;418.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
4d288c96983da75bb8c3983063becbdb867ace89;32;9;0;0;0;0;0;0;0;0;0;1;1;1;0;503.0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
247c20a9befc204fb261300c33ea0cef3f1d0b7d;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;507.8;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
6169fb11c0c3d6cc7b51edc48b068f948389c40b;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;392.4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
bad54913c91cb3f2993dea3652a90be28570a247;30;10;0;0;0;0;0;0;0;0;0;1;1;1;0;351.3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
473fac1a473fc1acbb11e9602f39b135a3c9d9aa;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;418.9;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
28d46528baddeda8c5c1951536a238d791cfa9f8;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;413.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
6aea69cd043e47f99f5dc98264805ab85f0b6231;20;2;0;0;0;0;0;0;0;0;0;1;1;1;1;421.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
9d7bf0f9c4eef2cee9f111baefe4e9fe17a8bdbd;26;6;0;0;0;0;0;0;0;0;0;1;1;1;1;433.8;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
208e05b2a1bb30f66d509e5f53a8e126fecf8d6a;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;429.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
f02d83027c206dc62f6051b098fe57514a512648;18;1;0;0;0;0;0;0;0;0;0;1;1;1;0;650.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1a2b323760650526e617eee8e9b74f5accc8677f;42;10;0;0;0;0;0;0;0;0;0;1;1;1;0;496.7;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
b385375f93bf3c8cd9c1c99d0f136b1d718aafaa;20;0;0;0;0;0;0;0;0;0;0;1;1;1;1;487.8;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0
f46312530d2396d3e19b4f871c08c69af169e61e;19;3;0;0;0;0;0;0;0;0;0;1;1;1;1;408.4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
db3d90f89c29a36e60a2fa1f8312dff684a8c7ca;20;0;0;0;0;0;0;0;0;0;0;1;1;1;1;380.7;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
6cf3b5ed0cc238c2187d949eb1b4448e980e3da8;19;2;0;0;0;0;0;0;0;0;0;1;1;1;1;400.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
a7f39916fea1e145dfede35799c94998938c7b50;22;5;0;0;0;0;0;0;0;0;0;1;1;1;1;371.1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
ec425f49307805a69a22c5e48a6f7b2375375b61;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;411.8;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
9dde22272c72904e4d722d23b2c0f98c59820691;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;575.0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
61a7418ba4149a3d35cf82235c6d775a4167becb;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;408.6;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
693e5ddade1cea23d6f3bf9c19be79aa07c458a0;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;378.4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
5d409df3b610ca98c29f339a2b9e48965f7dcdd1;19;0;0;0;0;0;0;0;0;0;0;1;1;1;0;457.4;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
6698841b20a8b8109a62ad87c39b775f9587acd0;44;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0.0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0
9f3154f46424b7847fcc22640b8de69c4db14ddc;17;0;1;0;0;0;0;0;0;0;0;1;1;1;0;708.2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
f0877a18e15982d733e9aeca82bbcb2a161917e8;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;445.3;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
aa16a27c710933541bedd77943eab6beb6218728;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;496.1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
9ff200dba2915df2a66ef68e2705e8aa0d17ad24;19;1;0;0;0;0;0;0;0;0;0;1;1;1;0;499.7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
f17bbe8db9aa99451eeac1f52d580a35999d720e;17;0;1;0;0;0;0;0;0;0;0;1;1;1;0;345.8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
dd0c57d54e154ae5c01ea4174f4dfe4990ffda07;26;9;0;0;0;0;0;0;0;0;0;1;1;1;1;540.2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
e61f329517670fdd3f308258e43c37fc12642e69;16;0;0;0;0;0;0;0;0;0;0;1;1;1;1;540.5;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
edb8ce295c9abc8a873f4424d995784b6ff58b0b;19;0;0;0;0;0;0;0;0;0;0;1;1;1;0;408.3;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0c5e5107e61c051809c72a731f646ec08b424b93;27;9;0;0;0;0;0;0;0;0;0;1;1;1;1;399.3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
e1511a8e927cc21c5b23587d397789491d1ad916;16;0;1;0;0;0;0;0;0;0;0;1;1;1;1;363.4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
92282a1d27d299c7bfc377a814e7bd78c0ef3d32;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;538.3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
1e8cf6295d7a2c1f1f7a8e654e7d0bb9942e20cb;20;3;0;0;0;0;0;0;0;0;0;1;1;1;1;403.9;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
fb434bfad5c0db89bec493ee50c939fdb02d2f6e;34;10;0;0;0;0;0;0;0;0;0;1;1;1;1;438.6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
7bec1e065095abd13da928acd485ab71e5eabcfb;20;2;0;0;0;0;0;0;0;0;0;1;1;1;1;437.1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
