NU_INSCRICAO;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;TP_LINGUA;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;NU_NOTA_MT;TP_DEPENDENCIA_ADM_ESC_1.0;TP_DEPENDENCIA_ADM_ESC_2.0;TP_DEPENDENCIA_ADM_ESC_3.0;TP_DEPENDENCIA_ADM_ESC_4.0
eb10fc96135fd7cd1d7c876451a062bde07051ae;546.1;585.4;575.4;0;140.0;160.0;140.0;120.0;160.0;720.0;568.2;0;1;0;0
ce187976d244a123743fb09b950cf49b12b2b679;532.4;532.3;497.4;1;140.0;120.0;120.0;120.0;120.0;620.0;415.2;0;0;0;0
e482d33b95a968e47e8a52f73def5b7a98ce7d9a;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
f60f16f31f37449eb3b002aac4db0fbde2d2b33a;535.6;507.7;495.9;0;120.0;100.0;100.0;120.0;100.0;540.0;445.3;0;1;0;0
3470b3bb5604291e07897afb918534cd5d386364;453.9;437.0;387.0;1;80.0;80.0;60.0;60.0;0.0;280.0;441.9;0;0;0;0
67b08e14867ede6e7fe33926ceb9161f7e0c66ae;466.0;552.1;544.3;0;80.0;120.0;80.0;100.0;100.0;480.0;538.3;0;1;0;0
9bb4a12e59f092a266e1af079746049299fdae88;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
b6c3bebd9592aeb68454400d66770c1dc36b617f;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
08818ae315fbb1a1c9c50a007d872cb72278463e;553.4;553.2;542.7;1;120.0;80.0;80.0;120.0;40.0;440.0;548.8;0;0;0;0
a40af8a0f8734b5be92ba7f16dd72f3ddbc05c7b;425.4;486.6;522.9;0;120.0;120.0;120.0;120.0;40.0;520.0;465.3;0;1;0;0
44655faaf1acb01e9fc70ad6b77ad0239c5fef56;412.7;492.6;454.8;0;100.0;100.0;120.0;100.0;60.0;480.0;367.1;0;0;0;0
95451722fb1b782909b3df3ffc703a88fb12b313;448.1;521.1;515.4;1;120.0;100.0;100.0;100.0;80.0;500.0;383.8;0;0;0;0
63dc1b437d96b6a146d210aa8f972b832410e224;541.9;626.0;620.7;0;160.0;120.0;120.0;140.0;80.0;620.0;571.8;0;0;0;0
67496ec5a22717043ce613cce28c2d5b02be2ef7;478.1;573.2;553.8;0;120.0;160.0;160.0;120.0;80.0;640.0;463.1;0;0;0;0
0b0b7a416cc00e5a031c9bdda7719527ce357d61;491.6;433.4;444.8;0;120.0;120.0;120.0;120.0;80.0;560.0;393.8;0;1;0;0
4071da9a69ce04ef14cdb5d0b9e840480c932f65;462.8;531.5;350.6;1;80.0;120.0;120.0;100.0;80.0;500.0;487.4;0;0;0;0
fb77ea2ffa52dc5de58eec2ebc3918f490ee2504;557.6;608.8;603.2;0;140.0;140.0;160.0;140.0;180.0;760.0;602.4;1;0;0;0
6e08cac7305ff64156eeaa72b68942d09ff93082;426.3;487.0;394.2;1;0.0;0.0;0.0;0.0;0.0;0.0;351.0;0;0;0;0
910791ec7430d6c0dc5d458a3ee45d039f4d8df5;394.3;445.2;395.5;0;80.0;120.0;120.0;100.0;80.0;500.0;391.2;0;1;0;0
6463d23951a4a7b6649ef55fb009620e28d40add;479.2;592.0;623.8;1;120.0;120.0;100.0;100.0;80.0;520.0;443.8;0;1;0;0
5359abb5e689d8cf4309fb4fa9a53eace6c3af7d;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
39defe35bd14c3553f6328660944e33b0ed63bfb;419.1;476.0;415.2;1;120.0;100.0;80.0;100.0;0.0;400.0;374.8;0;0;0;0
ba06b50e2e3ca0c04af62bd7f270f625d66bf99e;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
49a2f83a9a5a13127f13f8a36e3670d522ea12e0;619.3;637.4;571.5;1;160.0;200.0;180.0;160.0;140.0;840.0;700.9;0;0;0;0
c766dba145ea799e135e91fbfbd0d6bbbc9efb2f;405.7;550.7;540.2;1;100.0;80.0;80.0;80.0;40.0;380.0;500.7;0;1;0;0
b788a1168ae30ef2e7f47b81bd2e09ff2a4772a9;456.6;502.4;553.1;1;120.0;120.0;120.0;100.0;100.0;560.0;375.6;0;1;0;0
423f663aaee77c38e58585eed1d6164b18dae6a9;613.1;682.0;614.2;0;160.0;180.0;140.0;160.0;140.0;780.0;769.8;0;0;0;1
a37041fe535e08c231eec6123adcb360bec38dc3;491.4;381.4;430.0;0;120.0;100.0;80.0;80.0;80.0;460.0;420.8;0;1;0;0
61a424fee2d81fec9768fe7abbd8878a7507349e;407.8;511.3;502.9;1;120.0;120.0;100.0;140.0;80.0;560.0;517.3;0;0;0;0
7297c5cec48d58af05072b3e08162279b4d84893;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
c3f2d9b6fbddfc7deb60e585550b5769bb84155d;396.8;512.3;540.0;1;140.0;60.0;40.0;80.0;40.0;360.0;400.0;0;1;0;0
8e71edced750c85206ab24012602994cf8140059;401.3;503.2;563.1;1;120.0;120.0;140.0;120.0;60.0;560.0;341.0;0;0;0;0
df3337f202feb4e25f9037e025a00dc1da944a80;573.8;613.7;607.2;0;160.0;160.0;160.0;160.0;160.0;800.0;631.1;0;1;0;0
982d23fda111c3cd84f162b83df3c3a7256ea0a8;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
e2a4c390f30c56e9a345732a7ca8104f27e14572;571.2;593.9;558.4;0;120.0;120.0;120.0;120.0;100.0;580.0;601.5;0;0;0;0
fa96320abd17f81bd704521f2fdc09702abae976;446.2;497.6;420.3;0;160.0;160.0;140.0;140.0;120.0;720.0;545.5;0;0;0;0
0509ef3abb62120a9391fd4fc1c92ffe3710b517;519.8;566.3;445.7;1;160.0;160.0;120.0;120.0;80.0;640.0;539.7;0;0;0;1
ef0f02e5a1e84942b54681be04e52a8674f1deaa;539.1;530.1;550.5;0;120.0;120.0;120.0;100.0;40.0;500.0;485.2;0;1;0;0
c791bda7a631497bafbe7e2e07877ecf160304b3;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
9a51b87424facc3b25f74f90e61e8eac980989ab;543.2;657.4;640.1;0;140.0;160.0;140.0;140.0;160.0;740.0;570.8;0;0;0;0
8fde64a7e331806df71e2596ff2f31497ca78c11;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
935dc60b90aa6c8fec5b2ef1c077e20a80b22281;525.0;437.6;505.1;1;100.0;80.0;80.0;120.0;20.0;400.0;400.1;0;0;0;0
0e25c18ed0963e310cddefbe4108979d90de7cde;516.2;587.4;518.3;0;120.0;120.0;120.0;120.0;80.0;560.0;381.3;0;1;0;0
c9cc22f1eaebbcca77c6bb957025e06140e5e66e;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
7412efb0d0534ded282ce1c9a88af54e0f36644a;494.7;408.7;533.9;0;120.0;120.0;120.0;120.0;40.0;520.0;348.1;0;0;0;0
a317a600ba63341955c268d0265811e0c3dd20b4;670.6;614.3;674.9;0;160.0;160.0;160.0;160.0;160.0;800.0;793.0;1;0;0;0
013aec9f853e85d9125afe09d4b7da26d7a1e24d;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
96c66b6fc92ae61270db0ef1da346eca6cf54130;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
7346c03052846aa78675d7564013e0e959ab38cf;542.3;573.6;572.7;0;160.0;140.0;120.0;140.0;120.0;680.0;509.3;0;0;0;1
bbc6dd9a5f9ea38a105623c1fcefc4134ff924bb;387.0;492.4;570.4;1;120.0;120.0;120.0;120.0;80.0;560.0;547.7;0;0;0;0
fbcb0c5858209a6c1dfe9f39ac6e3de3921c7ad8;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
a5cde16bee45b732e31c8c55b2fec1b79ff97046;439.5;475.0;502.9;1;120.0;120.0;100.0;120.0;100.0;560.0;533.5;0;0;0;0
d40fd9c5076e9e3e181bf2e5dafaebea38783122;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
64a8625af4fb1714805c4634f669fb17ad67310d;374.1;395.5;450.0;1;120.0;60.0;60.0;100.0;20.0;360.0;409.6;0;0;0;0
bc74e294b8d0745d3316d18ed9b84ae852cfcc4b;417.7;529.7;496.0;1;120.0;120.0;100.0;120.0;60.0;520.0;421.9;0;1;0;0
631cbb3274685fd161978d39c814bbf613179ebb;460.3;500.5;480.9;0;120.0;120.0;100.0;120.0;100.0;560.0;412.7;0;0;0;0
331c6c1f7f917784cad0f75120e892fa61296e5f;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
b4a02129a2eb2e48caeb8ee1f90e6edd20e47e90;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
dd613c57f86bb9ed90f1859eb25ec8385a9222de;476.1;357.4;425.6;1;80.0;80.0;100.0;80.0;80.0;420.0;455.4;0;0;0;0
613ecb6c0cdd09672c811fa06948a5d3a4b04cc7;384.8;498.8;568.9;1;160.0;160.0;120.0;120.0;80.0;640.0;429.1;0;0;0;1
fd01057f860dd501429e3fa05a345cf0941e1782;549.0;642.2;580.0;0;160.0;200.0;200.0;200.0;180.0;940.0;666.9;0;0;0;0
5d6120142a65f758b1378db4e0175176746f9b47;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
a79131b85ffd8fdb7990836680caf5ef1b1bc137;473.8;478.7;479.5;1;120.0;120.0;120.0;120.0;40.0;520.0;504.4;0;1;0;0
e956cf0f82a12a3291a034ba31e4e8d119509011;445.0;475.6;506.6;0;120.0;120.0;120.0;120.0;0.0;480.0;379.5;0;1;0;0
a9440d9cf9fdfb36eef43048e47442cce8d2bfcc;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
86d196a219cae0044d965f6341c3ac1f2bf69160;515.8;595.9;549.9;1;100.0;120.0;120.0;120.0;80.0;540.0;563.3;0;0;0;0
50658f747ae7bf59db92f743b02abde5a78d2d37;390.6;592.3;616.1;1;120.0;120.0;80.0;120.0;80.0;520.0;448.6;0;0;0;0
fee82fb15bfcf8a1460da7284b27693af1b3c7c6;446.0;406.2;515.0;1;100.0;120.0;120.0;120.0;100.0;560.0;422.5;0;1;0;0
178e54e0c2c843aab3cfacfdf64d9a4ff9ab7f6a;456.1;493.1;505.8;0;120.0;100.0;100.0;80.0;100.0;500.0;355.0;0;0;0;0
8574358c516e58f620c8063cb0a6f86ed4e896a9;452.6;511.8;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1
435c46251799dec015a57481036758c028791464;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
2ee7a82aef624c761dfae25a2ee5d4b552fd91f2;482.1;501.8;390.5;1;80.0;80.0;100.0;120.0;80.0;460.0;621.6;0;0;0;0
ae4c61f34afd8b719837177d0854ba0a210da3db;369.3;466.2;396.7;0;120.0;100.0;80.0;80.0;80.0;460.0;364.8;0;1;0;0
a044a1e547dad90f8608df7afd576a207c4001cd;398.1;513.8;545.0;1;120.0;80.0;80.0;120.0;80.0;480.0;450.9;0;0;0;0
1eed09ac852ef6ec407945f666b29d8fbc9b0d99;558.5;593.5;618.9;0;140.0;160.0;180.0;180.0;140.0;800.0;422.7;0;0;0;0
6841ec4a9efdcc54c0394357ec15a04618ec4d1d;437.0;454.1;478.1;1;100.0;80.0;100.0;100.0;60.0;440.0;372.1;0;0;0;0
1d709f367867af30acd11e992b6b6770b0a8faff;444.6;501.3;484.5;1;120.0;120.0;100.0;100.0;80.0;520.0;434.3;0;1;0;0
22f0f2792921dfd35360d9e91ac16dde2890d83c;408.0;492.9;456.6;0;120.0;120.0;80.0;80.0;60.0;460.0;514.3;0;0;0;0
ef011621482a9dee851c4ff350a276cbb7314cb4;397.1;525.5;527.4;1;60.0;80.0;60.0;80.0;20.0;300.0;471.6;0;1;0;0
a12c2c73d4ecbe11133723153943707ebd647c22;505.2;527.0;485.4;1;140.0;120.0;120.0;140.0;160.0;680.0;444.6;0;1;0;0
dd99aeae121391e0ddda912def34d3e98093ec78;439.7;509.7;485.4;1;80.0;80.0;60.0;60.0;40.0;320.0;362.1;0;0;0;0
644d571686fd5e9d84db086b287a01d2ab7f35d3;444.2;530.7;522.6;1;120.0;120.0;120.0;120.0;100.0;580.0;396.7;0;1;0;0
41ddda1e529dc0f4b7065dbb8b0ef5c2c8167689;436.1;560.4;358.4;0;60.0;40.0;40.0;40.0;0.0;180.0;529.5;0;0;0;0
cb54d1379bd45cde03b82f65905bbf84abd3baaf;476.8;430.8;506.7;1;120.0;120.0;80.0;120.0;80.0;520.0;388.0;0;1;0;0
da9217de5e24da3242e2192fc0e32128ae0ee669;546.9;561.8;559.9;0;100.0;120.0;120.0;80.0;100.0;520.0;484.4;0;1;0;0
cbebe25286f6785db241013338efe8ced4427f3b;377.7;502.1;466.8;1;120.0;100.0;100.0;120.0;40.0;480.0;362.8;0;1;0;0
a91cf55c506b57307a93e54c0e2bed3f889aec31;462.4;629.8;600.1;0;140.0;120.0;140.0;120.0;100.0;620.0;574.3;0;0;0;0
a1ab89a45a967e8460f3fcca4bc7aad54df3f10a;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
41f626a0c8b1acb4ef99d18435b02314f22e36f1;446.2;462.1;410.2;1;100.0;100.0;80.0;100.0;40.0;420.0;487.9;0;0;0;0
f9e84e5d4c05d430d3046cd48ea466c9e4b51e3a;511.0;622.1;559.8;1;120.0;120.0;120.0;140.0;140.0;640.0;550.0;0;0;0;0
cfeb4d4e13d8c174aa286b750b46d929be83fec7;541.2;600.2;606.9;0;120.0;160.0;160.0;120.0;80.0;640.0;570.2;0;1;0;0
5acc586e0252b7837e16e7cfb9eb2c40d85572df;438.9;575.6;474.0;1;140.0;100.0;120.0;120.0;100.0;580.0;427.6;0;0;0;0
4917b708ea37473fab545cb80feda87bee2f7020;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
2b2c7754e0b1a7cad1a420939104bf18bf7c311f;515.9;555.0;540.5;0;100.0;120.0;100.0;80.0;80.0;480.0;524.1;0;0;0;0
bf5a5d5f5b89cf2e081bd3dc5cf3692c1291c904;419.6;494.4;462.4;0;120.0;120.0;120.0;120.0;80.0;560.0;419.1;0;1;0;0
f49f7f2e0d78bcdb84ce69e01fadffb6e9ff6820;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
679e261a8f58126bc51f9a2c8f35211535971fd5;446.2;498.6;425.1;0;120.0;80.0;120.0;120.0;80.0;520.0;407.7;0;0;0;0
2abd4f6c3caa0744057a073263caa9fd980e86dc;519.8;545.6;519.7;1;120.0;120.0;120.0;120.0;120.0;600.0;488.5;0;0;0;0
3aaaf07bb210d7bf8c0514a679d7023b4cf70e90;447.3;474.8;396.7;1;100.0;40.0;40.0;120.0;0.0;300.0;445.3;0;0;0;0
0dcf0661772b27e3c27b47c8b49b10873a885bc9;380.8;585.3;487.0;1;100.0;100.0;80.0;100.0;80.0;460.0;593.4;0;0;0;0
0243ca0a9fb9c73ec70af7426a672b4f82e285d0;419.7;575.1;582.3;0;100.0;120.0;120.0;120.0;80.0;540.0;455.7;0;1;0;0
d32ba56d7e4a737b9dc6bc9aaabe0877c7aa6351;467.9;595.2;540.2;1;120.0;120.0;120.0;120.0;80.0;560.0;367.9;0;0;0;0
64910b7de826e43e06efb5189d2121fc1c7b89a3;413.0;486.9;522.9;1;120.0;100.0;100.0;120.0;80.0;520.0;519.8;0;1;0;0
f9b0df23ba93f29c3a4a288cfa118a6ebbfba238;617.8;701.1;630.8;1;160.0;120.0;120.0;140.0;160.0;700.0;688.9;0;0;0;0
df429919634724ded011840e9ed123a64bfddc51;401.2;660.7;588.1;0;160.0;120.0;120.0;120.0;120.0;640.0;623.1;0;0;0;0
ad5629145416eb13c028f552f7c73842b1b518eb;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
b8511161ed92ac59f3f68ea56dd6e282d5fe3e5b;453.9;560.6;523.1;1;140.0;120.0;120.0;100.0;60.0;540.0;374.4;0;0;0;0
8ad6f52bd6e75db2591cdfa2e0825592c5126b24;452.5;551.5;534.5;1;120.0;80.0;100.0;100.0;120.0;520.0;403.4;0;0;0;0
2a8433d61a278c8c517278e2a928965b93917dbb;470.2;547.0;564.2;1;120.0;100.0;100.0;100.0;40.0;460.0;553.8;0;0;0;0
3df05c7a16520c0b6ee3bff020b1db3254d30a89;415.6;484.0;503.5;1;120.0;60.0;80.0;100.0;60.0;420.0;491.1;0;1;0;0
4ce4f5193c8b0d8535c598dc25228443fd844587;400.0;680.7;595.4;0;120.0;120.0;100.0;80.0;60.0;480.0;580.7;0;0;0;0
db529d5e8a4f8e796f838c1890af2633fc3c1f8e;475.5;552.5;522.9;1;120.0;120.0;100.0;120.0;40.0;500.0;342.5;0;0;0;0
95d456930262780ab8fedbaf728a56e27d20f94a;422.3;542.3;571.1;0;120.0;100.0;120.0;120.0;120.0;580.0;547.0;0;1;0;0
a213772281a825371e92702426333e276b4829c1;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
703edcd24769d5689a226e79ca67ad6e8058f0f7;467.2;536.1;514.5;0;0.0;0.0;0.0;0.0;0.0;0.0;425.7;0;1;0;0
4c04c61d4ac7ef0069100f0c0928f74912903374;472.2;442.1;437.2;1;100.0;80.0;80.0;80.0;40.0;380.0;408.3;0;0;0;0
70a9b7a6651ae35fb5b2d5a43437efce3d197b48;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
54516dd9e6563779a873da6b30c7d555c4266393;412.1;475.7;475.7;0;120.0;120.0;80.0;120.0;80.0;520.0;499.6;0;0;0;0
63bde33ebe9ad0fc963525afddcdcc9c08a6dfd6;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
80e055b7127d349877046be5cd73e00c4b32a50e;462.4;595.8;545.7;0;120.0;120.0;120.0;120.0;80.0;560.0;476.6;0;1;0;0
0bfb81fc02435247ec231ae57e63a32cd40fb6ec;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
45a1bbb07d55d1fb8a5ab2308ce2dbb6327a4fac;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
ea318e796ac368e5dff6ce8dcc96f1fcd4bc3b69;609.8;596.2;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
e06deaa01aef16d9d8f7c899866739286613cfd0;714.6;695.1;665.8;0;160.0;180.0;180.0;200.0;140.0;860.0;808.0;0;0;0;0
ff05e5229f273a2f8a6cbb5bbb257f13ef7eb7fb;475.9;574.7;502.6;0;140.0;120.0;120.0;140.0;120.0;640.0;541.3;0;0;0;0
5d0127d96fada25b0b7c0a592ffb3381ecfbc2a0;538.9;696.2;664.3;1;160.0;180.0;180.0;160.0;100.0;780.0;513.8;0;0;0;0
92b7e60904819773f82f0f53960c37ca2b144d39;538.5;521.6;528.4;1;120.0;120.0;140.0;100.0;80.0;560.0;466.2;0;0;0;0
1a84b93ca575062c006125529be406acef6ae975;458.2;606.9;595.9;1;140.0;120.0;120.0;100.0;80.0;560.0;501.9;0;0;0;0
23007cce9ebcfc405f7936f0ad632b0f038dd36f;385.4;585.4;476.5;0;140.0;120.0;120.0;120.0;40.0;540.0;510.3;0;0;0;0
7de403d4429cc1c870a8a14a4f2bc7a7df154ab4;404.2;481.8;449.3;0;120.0;80.0;80.0;80.0;0.0;360.0;469.3;0;1;0;0
d95f5ffe92b5ed584c03c94f4006e4a1af54cab9;438.8;528.8;512.4;0;140.0;120.0;100.0;120.0;80.0;560.0;451.6;0;0;0;0
8f8b07b4cd6b1833b394cc3adca1f8b13db9394b;406.5;377.4;438.8;1;80.0;100.0;100.0;80.0;80.0;440.0;400.2;0;0;0;0
870d15b8fe8132117039bba265a0e415674fb23d;456.0;588.4;499.0;1;160.0;200.0;180.0;180.0;180.0;900.0;347.8;0;0;0;0
b7f36943efe5e73389119254ce1d6def2cc46dd9;555.1;584.5;575.8;0;120.0;120.0;120.0;120.0;120.0;600.0;568.3;0;1;0;0
ee16cee0bc3e5136e8448f79193c3ea6c1380701;467.2;507.8;558.5;0;120.0;80.0;80.0;80.0;60.0;420.0;393.6;0;0;0;0
4c7cff8ef530f8e4255f49d55795c219c90956fe;425.0;614.1;593.0;1;120.0;160.0;120.0;120.0;80.0;600.0;580.2;0;0;0;0
aa63334a3db63e435c6026324cad73f7a695580c;503.1;447.0;429.6;1;60.0;40.0;20.0;0.0;0.0;120.0;499.5;0;1;0;0
9fb848ee57eb4463467ceb4776f8f75d8d9bc46a;382.3;501.3;437.9;1;120.0;120.0;120.0;120.0;80.0;560.0;364.3;0;0;0;0
626b48441bc0842e88eb5c8b24ca22f4587ccb3f;426.6;496.6;507.8;1;80.0;40.0;0.0;80.0;0.0;200.0;388.7;0;0;0;0
e0173a40a983e936c98ade21106765baba4b6509;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
a16a9720ced18d87e8da25fa6150236040dd989f;557.8;560.9;596.9;0;120.0;120.0;120.0;120.0;20.0;500.0;515.5;0;0;0;0
534a5ccc36206d81a5eb180e3b44728ee99d93cc;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
1aede9a35ae44485c71fa99918fd09aee7b96d1a;579.7;502.4;556.7;0;140.0;80.0;80.0;120.0;140.0;560.0;488.8;0;1;0;0
c671bb87e11ca791a91cfc65c12fee69df60a1a5;421.9;545.8;559.7;0;120.0;120.0;140.0;120.0;140.0;640.0;496.4;0;0;0;0
9f087def7c4ed4e75cc003afdb892580ff9836ec;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
40ff1e8dd8dab68f30b79a1be7de5f5caf866b22;382.7;528.7;526.6;1;120.0;120.0;120.0;100.0;100.0;560.0;471.3;0;1;0;0
1dffabe7887ad7774f308121a4c44e59e7c84733;482.1;508.7;504.6;1;120.0;120.0;120.0;120.0;40.0;520.0;338.8;0;0;0;0
996e46fded242b44525926fb1b068a12237463cb;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
67a1c4628edeb0b7d18d79c1aae2305afcf43a78;527.8;579.8;522.5;1;120.0;160.0;120.0;120.0;120.0;640.0;571.9;0;0;0;0
2c093c320ca1efdf66915d4e1ce0276cf790b52b;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
db8a097f3c3c131f6ebd18827ea877aa73a5786f;418.2;419.4;545.9;1;120.0;40.0;40.0;80.0;80.0;360.0;430.5;0;0;0;0
02056e28e3f24e8cfcc2ad918fa039b8652b22c4;381.8;535.3;450.9;0;120.0;100.0;80.0;100.0;40.0;440.0;461.2;0;0;0;0
9d0b2b0f07524167fbdd793161ef41c85991ed78;506.2;507.7;502.9;1;140.0;120.0;120.0;120.0;60.0;560.0;459.0;0;1;0;0
d11819fba8598143e712d2a5cc30c0943700cbfa;411.1;484.8;447.3;1;120.0;80.0;80.0;80.0;0.0;360.0;477.6;0;0;0;0
3044dcdbcac79761ee39d007357e199993672243;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
72b3b2d8b0e28ced371eb02557d32c6781c9a911;445.8;417.6;489.1;1;80.0;100.0;80.0;80.0;80.0;420.0;493.1;0;0;0;0
6d8eb423dfa4dd6603107f22bf47d3c9d4ee45c4;450.3;572.1;568.2;0;140.0;140.0;120.0;120.0;120.0;640.0;444.3;0;1;0;0
4758fbb0014058cf39b14f5a3da28a8c783f544f;411.7;357.2;437.7;1;80.0;60.0;80.0;80.0;20.0;320.0;347.2;0;0;0;0
879880729332b833c5d999f9798315df91a09b6f;455.8;587.9;602.7;0;140.0;100.0;120.0;120.0;160.0;640.0;417.8;0;1;0;0
eb52cfbb9539b3df4f9da8e5c7c2048ff2740a2a;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
c0b55225415b1e0500c89c89d77bfa7f2cbdb628;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
0490b06999ff7bd55c3450e763c5bbe1e063e8ba;429.8;495.7;539.2;1;120.0;120.0;100.0;100.0;80.0;520.0;563.7;0;0;0;0
6f699cc51c36bdd17d1ed85f157da410b4f08c81;556.2;635.7;554.7;0;160.0;120.0;140.0;160.0;140.0;720.0;700.5;0;1;0;0
422b704b182db98fbad9ef42305450262faed770;427.9;610.4;573.1;1;120.0;120.0;120.0;120.0;100.0;580.0;456.1;0;0;0;0
ec09ff99813b44b59884229cfbc73487c2189b62;537.2;476.8;474.8;1;120.0;80.0;80.0;80.0;80.0;440.0;378.4;0;1;0;0
e8f114fa76becc281dd7a4a7635ff20237ce07a7;431.2;607.0;484.7;0;120.0;140.0;120.0;120.0;120.0;620.0;571.7;0;0;0;0
4c598ec0e87d00ca4e493a205015e6b62ec03876;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
5ddfb5290da0896a8333895230a2cf9981afd5cc;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
260e8c3d95203295bb59c8900c015fd54ebfb6aa;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
b1668db825d86ca7fdbc216a6db45dc4d9aeca04;481.7;589.7;562.0;0;120.0;120.0;120.0;120.0;40.0;520.0;615.3;0;0;0;0
0b50e2e922e6adcfba9f0ecf11ec687bb115eedf;592.4;640.2;559.2;0;120.0;120.0;120.0;120.0;60.0;540.0;454.0;0;0;0;0
d9b157c693c6ffd849736d4cf2d2c8beb0e7f649;460.3;561.9;563.7;0;120.0;100.0;100.0;120.0;0.0;440.0;471.4;0;1;0;0
3cb6e684ddf67cf30c2d8219862cac45698e72c2;398.2;435.6;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
23b856821be006a7b9243616d292267cb33c238c;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
298e708ed1b70160081078841f06a8275977c202;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
cc281b8cea7b5f4e712a44e04fa59b7c20f4cd4e;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
234aa8f4c45f5e41525896f9769efb1bce1af2cd;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
